is_winner,game_duration,tower_kills,dragon_kills,baron_kills,total_kills,total_assists,total_deaths,total_damage_dealt,total_gold_earned,total_minions_killed,total_time_cc_dealt,total_time_played,had_afk_teammates,total_scuttle_crab_kills,total_ward_takedowns,total_wards_placed,gold15,damage_done15,kills15,cs15
True,1759,9,3,1,43,69,26,122884,63923,659,126,8795,False,4,0,67,25882,33719,49367,365
False,1857,1,0,0,18,32,33,105994,53457,742,127,9285,False,2,0,63,22407,26147,41656,385
True,1857,11,4,1,32,50,18,119620,65197,750,141,9285,False,6,0,68,26194,30325,39647,420
False,2033,5,4,1,37,56,38,152304,64421,696,191,10165,False,4,0,66,23747,28706,44460,423
True,2033,11,1,1,38,49,37,164012,72131,775,184,10165,False,6,0,79,23235,28074,40004,432
False,1176,0,1,0,12,18,30,54764,32313,347,55,5880,False,3,0,36,21035,25588,45341,326
True,1176,10,2,0,30,25,12,65646,44406,494,75,5880,False,1,0,25,29402,33849,43188,401
True,1647,10,2,1,32,43,25,108472,60026,654,136,8235,False,3,0,56,26000,28575,50267,453
False,1647,0,1,0,25,32,32,91138,47437,597,95,8235,False,5,0,58,25518,34600,47313,425
True,1602,10,2,0,28,43,14,93522,59776,696,90,8010,False,5,0,69,28955,33917,39198,455
False,1602,0,1,0,13,24,28,59127,42046,625,91,8010,False,2,0,44,21554,28932,46421,406
False,2342,7,3,1,35,67,44,147959,79485,934,193,11710,False,8,0,84,24236,29722,49145,406
True,2342,8,3,1,44,73,35,200497,83271,886,201,11710,False,4,0,97,28069,32680,43464,399
True,1482,11,3,1,21,33,5,64690,52366,643,64,7410,False,6,0,66,24749,23240,33645,457
False,1482,1,1,0,5,11,21,46710,37322,615,112,7410,False,2,0,46,21673,18167,36594,454
True,2133,9,4,1,37,71,35,155475,75309,821,172,10665,False,10,0,101,26193,26985,34863,475
True,2133,9,4,1,37,71,35,155475,75309,821,172,10665,False,10,0,101,26193,26985,34863,475
False,2133,3,1,0,35,69,37,118475,64815,815,149,10665,False,0,0,82,22832,21319,39606,414
False,2133,3,1,0,35,69,37,118475,64815,815,149,10665,False,0,0,82,22832,21319,39606,414
False,1740,4,0,0,21,45,40,88106,54869,683,69,8700,False,2,0,52,27231,26556,39384,438
True,1740,9,4,2,40,82,21,113734,65109,688,259,8700,False,6,0,65,25782,25428,38897,421
True,925,2,1,0,12,15,4,33921,29896,404,58,4625,False,3,0,27,25626,30468,38000,452
False,925,1,0,0,4,8,12,24485,22943,315,73,4625,False,2,0,29,19841,22651,39651,348
True,2223,9,4,3,37,71,32,166180,76157,781,190,11115,False,8,0,74,23932,23986,32304,441
False,2223,6,1,0,32,53,37,121319,67430,781,142,11115,False,3,0,87,23618,18833,39797,413
True,1771,11,3,1,43,79,20,139020,65553,619,137,8855,False,5,0,57,28660,34494,40628,409
False,1771,2,1,0,20,32,43,101636,53477,697,88,8855,False,3,0,61,22695,23848,47002,377
False,1784,1,0,0,19,34,27,73214,48514,639,151,8920,False,4,0,70,24456,25413,39220,420
True,1784,7,4,0,27,36,19,101152,57163,730,152,8920,False,4,0,75,23524,24997,39765,451
True,2871,9,2,1,42,66,38,215466,89754,1036,201,14355,False,7,0,93,22294,19693,47042,411
False,2871,7,4,2,37,61,42,250361,84887,979,183,14355,False,5,0,81,23264,32142,40029,446
False,1577,1,0,0,16,26,28,64102,44331,588,112,7885,False,3,0,46,22811,22454,45817,405
True,1577,11,4,1,28,40,16,99345,58037,620,102,7885,False,4,0,61,27384,29133,39794,424
True,1421,10,2,0,38,48,15,81471,54266,579,90,7105,False,4,0,40,28673,27942,31952,453
False,1421,0,0,0,15,22,39,57141,42941,518,90,7105,False,1,0,45,24357,22519,39884,415
True,952,4,1,0,20,23,11,52182,35397,403,62,4760,False,2,0,38,29800,38743,43512,439
False,952,0,0,0,11,11,20,32817,26369,316,48,4760,False,2,0,30,24528,27835,50260,364
True,1454,8,2,0,27,38,13,87366,50914,578,155,7270,False,4,0,47,26079,32124,41225,419
False,1454,2,1,0,13,11,27,63223,40715,565,89,7270,False,3,0,40,22503,24631,48639,397
False,1768,1,1,1,22,54,33,99165,53319,658,93,8840,False,3,0,60,22093,21642,40428,431
True,1768,9,3,0,33,57,22,113750,62493,696,153,8840,False,5,0,56,30040,27433,38368,476
True,1766,10,2,1,31,55,17,95163,62881,757,131,8830,False,9,0,59,24338,20678,30334,486
False,1766,3,2,0,17,26,31,76266,49540,628,66,8830,False,0,0,50,21894,19068,30975,342
False,1270,0,1,0,6,10,18,38164,30823,473,78,6350,False,3,0,33,21251,20662,36548,406
True,1270,5,2,0,18,46,6,55416,40682,535,132,6350,False,4,0,43,24401,23417,34248,461
True,961,3,2,0,19,34,6,46073,34957,404,87,4805,False,4,0,31,30220,35032,41795,449
False,961,0,0,0,6,15,19,32834,23533,340,95,4805,False,1,0,24,19955,24514,44815,365
False,1889,4,2,0,23,39,32,96903,55266,685,124,9445,False,3,0,46,23641,28064,43125,389
True,1889,11,2,2,32,73,23,100372,63072,659,181,9445,False,5,0,56,25262,29652,37794,401
True,1905,10,2,1,46,94,24,166465,68472,648,157,9525,False,6,0,71,27195,37122,45847,410
False,1905,3,3,0,24,47,46,122747,57269,679,170,9525,False,3,0,51,24435,28105,50561,389
True,2812,11,4,2,35,63,45,218234,89887,993,130,14060,False,6,0,103,22975,26071,33476,400
False,2812,7,3,1,45,84,35,197371,87415,909,211,14060,False,7,0,91,24431,24327,38129,405
False,1434,2,0,0,20,31,42,65473,43282,513,82,7170,False,2,0,47,26213,28421,43092,405
True,1434,9,4,1,42,66,20,88415,58101,503,142,7170,False,4,0,44,30734,33667,48335,413
True,1704,8,2,1,39,57,38,115689,61017,588,179,8520,False,3,0,62,26717,39423,43604,383
False,1704,5,2,0,38,51,40,89234,56270,588,115,8520,False,4,0,47,28295,32217,53055,392
False,1518,1,0,0,12,22,27,58476,41981,567,80,7590,False,1,0,53,21244,17033,34712,418
True,1518,9,4,1,27,45,12,80562,56495,625,98,7590,False,5,0,49,28032,24412,38801,498
True,1800,9,3,1,40,59,27,131366,64288,648,214,9000,False,3,0,62,26517,30045,44021,367
False,1800,3,1,0,27,52,40,97634,53956,616,186,9000,False,4,0,58,27540,32210,43299,369
True,1628,11,2,0,28,35,17,96931,58622,720,112,8140,False,5,0,40,24353,29882,44524,425
False,1628,2,1,0,17,20,29,90053,45531,675,85,8140,False,2,0,53,23531,29736,41233,403
True,1901,11,3,1,47,82,33,141806,70947,741,190,9505,False,5,0,33,25370,31363,43476,386
False,1901,2,1,0,33,52,47,116762,58139,663,239,9505,False,4,0,73,25679,31794,39071,371
False,2019,5,1,1,24,33,33,115364,63041,743,169,10095,False,6,0,71,23201,23359,36095,439
True,2019,7,3,0,33,64,24,132460,64998,795,152,10095,False,3,0,81,23265,24438,39639,425
False,1686,1,2,0,16,24,36,95188,47858,636,111,8430,False,0,0,61,21961,23608,51202,387
True,1686,9,2,1,36,54,17,114450,62858,726,143,8430,False,8,0,57,29093,35262,43112,467
True,1666,11,2,0,38,49,23,126786,59663,592,114,8330,False,6,0,41,26117,36374,50192,410
False,1666,1,2,0,22,25,38,91475,47288,576,117,8330,False,3,0,48,23497,32765,52661,382
False,2131,6,3,1,44,77,50,163750,71282,653,226,10655,False,2,0,87,26774,39582,54579,390
True,2131,8,2,0,50,85,44,196638,72853,691,234,10655,False,7,0,76,24862,35761,51542,344
False,2130,8,4,0,36,56,44,155950,73175,844,176,10650,False,6,0,66,28351,33925,51362,442
True,2130,9,1,2,44,85,36,149959,78703,759,164,10650,False,5,0,90,28161,30694,51987,410
True,1728,9,3,2,34,63,25,132948,63007,715,101,8640,False,5,0,60,23717,28958,40362,433
False,1728,4,1,0,25,31,34,94496,53343,668,157,8640,False,3,0,49,24390,23902,41214,418
True,1956,11,4,1,62,83,21,150193,70255,588,130,9780,False,6,0,65,28734,38293,43070,397
False,1956,2,1,0,21,43,62,96616,57260,715,122,9780,False,1,0,44,20873,27823,49455,351
True,1520,8,3,0,28,39,23,96432,49843,598,141,7600,False,4,0,49,21626,23416,42316,387
False,1520,3,0,0,23,39,28,67869,43292,505,154,7600,False,3,0,36,23889,26620,34595,336
False,3088,9,4,2,35,68,53,204936,98538,1154,194,15440,False,9,0,93,25446,20187,39635,452
True,3088,10,3,2,53,101,35,222115,103781,1197,212,15440,False,6,0,138,26291,27065,32752,436
True,1609,11,3,0,46,71,26,135803,60714,497,133,8045,False,5,0,65,28529,35788,46214,391
False,1609,2,1,0,26,34,46,114239,49788,583,133,8045,False,2,0,52,24306,32133,48217,390
False,1565,5,3,0,30,31,39,85716,50893,545,93,7825,False,2,0,49,25360,29897,47339,391
True,1565,9,1,1,39,74,30,115281,58731,598,136,7825,False,5,0,47,26046,37423,46869,395
True,2420,11,3,2,63,102,44,206250,90915,861,175,12100,False,6,0,83,26117,32998,44389,404
False,2420,4,2,0,44,45,63,195463,78525,990,189,12100,False,6,0,66,26140,33090,46600,441
False,990,1,0,0,5,6,14,29148,26128,402,36,4950,False,2,0,25,22098,21942,37344,444
True,990,2,2,0,14,17,5,34070,31859,428,67,4950,False,4,0,31,24969,25907,40795,463
True,1472,10,3,1,30,31,18,80023,54927,610,90,7360,False,4,0,54,27323,29731,41954,449
False,1472,1,0,0,18,26,30,67203,42898,464,43,7360,False,4,0,62,23310,26624,45387,390
True,2005,10,3,1,48,92,28,157934,71622,755,236,10025,False,5,0,66,25193,26606,41449,408
False,2005,4,1,1,28,38,48,133048,63483,740,169,10025,False,2,0,61,26063,24467,39890,412
False,1543,0,0,0,13,17,33,71378,42620,648,132,7715,False,3,0,51,23867,21821,36662,423
True,1543,11,3,1,33,42,13,96358,59183,690,94,7715,False,5,0,65,25702,27445,41083,463
False,1408,0,1,0,12,12,36,57133,38544,552,105,7040,False,2,0,28,23537,25969,50256,424
True,1408,10,2,0,36,49,12,88459,53020,560,133,7040,False,4,0,52,28949,37490,43500,430
True,1145,8,1,0,28,36,14,58525,44412,473,85,5725,False,3,0,39,29520,31401,47447,472
False,1145,1,1,0,14,18,28,44653,32983,424,104,5725,False,3,0,38,24711,27670,43791,394
True,2171,11,5,1,33,49,23,130621,71599,769,128,10855,False,6,0,102,24591,24389,37316,412
False,2171,3,0,1,23,36,33,180378,67615,925,135,10855,False,2,0,69,23498,24491,33584,419
False,1673,6,1,0,27,34,31,92896,52655,585,142,8365,False,8,0,60,24011,27309,42948,358
True,1673,8,2,1,31,57,27,101523,55519,565,134,8365,False,0,0,49,24394,33010,38939,349
True,1618,9,2,1,40,52,32,108445,57679,556,43,8090,False,4,0,53,26407,31735,50249,398
False,1618,2,1,0,32,34,40,93404,51718,556,77,8090,False,3,0,51,29593,36310,45187,389
True,1392,7,1,0,36,32,14,89695,52316,596,78,6960,False,5,0,38,30002,35297,48226,439
False,1392,1,2,0,14,16,36,68260,41141,555,74,6960,False,1,0,44,25081,32790,50296,389
False,1775,3,0,0,18,24,35,80007,52378,687,109,8875,False,5,0,95,24226,22883,31382,472
True,1775,10,4,1,35,62,18,97168,62095,649,105,8875,False,4,0,66,22708,17827,35825,428
False,1655,1,2,0,20,28,32,86307,46116,555,111,8275,False,4,0,74,23841,23529,33230,413
True,1655,4,2,1,32,48,20,95660,54843,629,73,8275,False,3,0,57,24440,21010,36727,426
False,1446,2,0,0,12,14,27,53858,40113,576,65,7230,False,1,0,44,22636,22758,27857,414
True,1446,10,3,1,27,37,12,63744,54775,604,73,7230,False,4,0,43,25271,21743,39079,456
False,2009,7,0,1,34,51,43,125096,69757,800,106,10045,False,6,0,61,26734,32202,48103,443
True,2009,7,5,1,43,86,34,127502,70791,740,165,10045,False,4,0,83,24538,29947,44648,389
True,1118,2,0,0,24,20,16,49088,38932,442,41,5590,False,3,0,31,27336,28838,44483,407
False,1118,1,2,0,16,20,24,40119,33603,430,75,5590,False,3,0,39,26685,27066,46231,413
False,1802,6,2,1,27,26,33,80153,55674,674,92,9010,False,3,0,56,26188,27833,44860,399
True,1802,9,1,0,32,58,28,118021,61415,606,149,9010,False,5,0,76,25449,27483,40254,392
True,1970,9,2,0,32,48,31,141004,67998,792,129,9850,False,5,0,71,26372,31757,40407,445
False,1970,5,2,1,31,40,32,112866,64026,772,276,9850,False,4,0,79,25107,26734,45047,402
False,919,0,0,0,7,8,22,28101,24881,339,50,4595,False,3,0,26,22069,23176,44707,414
True,919,2,1,0,22,22,7,38973,32172,368,29,4595,False,1,0,34,27650,32281,40962,421
True,1652,7,3,1,31,34,24,97063,54783,603,85,8260,False,5,0,52,26605,30559,40627,412
False,1652,6,1,0,24,33,31,87339,52784,570,94,8260,False,3,0,51,24403,26282,50601,393
False,1504,2,1,0,14,17,24,53323,43732,623,99,7520,False,4,0,45,23802,18706,36199,447
True,1504,4,3,1,24,31,14,65718,50509,621,88,7520,False,4,0,53,24331,21458,37826,466
True,2251,11,3,3,40,71,23,144190,79297,854,174,11255,False,8,0,101,22082,22151,36750,423
False,2251,3,3,0,23,40,40,125280,66420,850,74,11255,False,4,0,75,24602,22583,32135,415
True,1423,7,1,0,31,39,20,85040,51864,559,107,7115,False,6,0,53,28350,39039,47327,398
False,1423,1,2,0,19,21,32,66192,40323,472,72,7115,False,1,0,47,23084,28449,48438,313
True,1452,9,3,1,37,67,23,94631,56183,515,97,7260,False,7,0,48,26580,33246,42431,422
False,1452,3,0,0,23,37,37,78602,44249,485,281,7260,False,0,0,40,24013,26945,46118,387
True,2489,10,3,1,37,66,37,196767,84250,973,207,12445,False,9,0,119,23787,26115,35360,443
False,2489,5,3,1,37,64,37,155875,81193,1011,193,12445,False,2,0,81,26242,22943,43180,458
True,2229,11,3,2,53,59,41,191796,78176,768,182,11145,False,5,0,71,24704,28234,51118,404
False,2229,5,3,0,41,49,53,175753,72929,834,246,11145,False,6,0,68,27599,35784,45575,435
False,1747,4,0,0,18,26,44,86954,49273,541,209,8735,False,3,0,40,21929,20713,38509,395
True,1747,9,3,1,44,78,18,142045,59484,566,175,8735,False,4,0,62,25189,23720,37449,415
False,996,0,1,0,10,10,14,38877,27873,399,66,4980,False,2,0,32,24216,28509,35473,434
True,996,1,1,0,14,10,10,34679,32595,430,62,4980,False,3,0,31,26442,24660,42388,446
False,1474,2,0,0,20,22,36,95458,42585,475,98,7370,False,3,0,51,24161,37997,45918,341
True,1474,9,3,0,36,46,20,87208,53638,562,93,7370,False,4,0,42,28713,35280,54242,419
True,1941,9,2,1,43,64,37,127758,70986,686,135,9705,False,5,0,85,26185,27137,44351,416
False,1941,3,3,0,37,58,43,130437,63751,679,121,9705,False,5,0,51,26648,30588,43872,421
False,1168,0,0,0,10,9,25,32163,29992,383,63,5840,False,2,0,27,21474,16794,45000,356
True,1168,6,2,0,25,32,10,65215,42875,502,103,5840,False,3,0,35,28428,35410,35579,452
False,1884,3,2,0,30,53,35,90098,63214,846,99,9420,False,4,0,53,25842,26308,44282,427
True,1884,11,3,1,35,49,31,110687,69506,719,109,9420,False,6,0,75,29604,26758,41565,440
False,1528,3,2,0,17,26,37,80041,46386,571,110,7640,False,6,0,40,24290,28314,42047,448
True,1528,10,1,0,37,49,17,93840,58212,631,96,7640,False,2,0,46,28688,28853,40754,484
True,1800,10,3,1,39,68,25,109740,65616,637,142,9000,False,3,0,89,25076,28496,47762,384
False,1800,6,1,0,24,23,39,93375,60110,733,129,9000,False,6,0,63,26916,34186,45880,409
True,2096,11,2,2,46,73,25,160977,73475,732,130,10480,False,4,0,78,25371,23692,44391,410
False,2096,4,3,0,24,41,46,154600,62107,769,189,10480,False,6,0,110,24060,29275,39200,416
True,1895,11,3,2,41,63,26,129924,71008,734,152,9475,False,7,0,44,25657,26651,41982,431
False,1895,4,2,0,26,33,41,96274,58305,742,278,9475,False,3,0,59,26106,25910,41676,446
