is_winner,game_duration,tower_kills,dragon_kills,baron_kills,total_kills,total_assists,total_deaths,total_damage_dealt,total_gold_earned,total_minions_killed,total_time_cc_dealt,total_time_played,had_afk_teammates,total_scuttle_crab_kills,total_ward_takedowns,total_wards_placed,gold15,damage_done15,kills15,cs15
False,2097,3,1,1,17,36,36,114178,59564,722,164,10485,False,1,0,81,22273,24482,40689,355
True,1985,10,2,1,48,67,36,145478,70788,645,218,9925,False,3,0,59,25738,27196,45760,336
False,1985,9,2,1,35,43,48,148343,66645,603,182,9925,False,6,0,74,26622,31253,40038,364
True,1776,9,3,2,22,40,16,87193,57369,609,112,8880,False,6,0,63,23130,23251,38283,411
False,1776,4,1,0,16,22,22,89603,48442,630,167,8880,False,3,0,72,20678,19494,37058,409
False,1721,3,1,0,17,22,43,73856,51277,625,121,8605,False,2,0,46,21907,24511,37065,360
True,1721,10,3,1,43,61,17,100304,62223,569,93,8605,False,5,0,48,25578,24400,38431,404
True,2018,11,3,1,37,47,37,126252,72140,741,158,10090,False,6,0,67,25599,28086,38775,383
False,2018,2,2,0,37,57,38,99371,65482,763,121,10090,False,3,0,40,25997,27441,42681,403
True,1649,10,2,1,42,55,30,110158,59218,526,140,8245,False,6,0,43,27040,27990,45596,374
False,1649,2,2,0,30,46,42,93507,50034,515,111,8245,False,1,0,51,25162,31814,41607,360
True,2015,11,4,1,25,30,10,109509,70265,871,111,10075,False,5,0,74,25178,22584,34113,498
False,2015,2,1,0,10,18,25,84939,53246,790,97,10075,False,4,0,63,20969,18317,34630,401
True,1443,7,3,0,30,35,18,74762,51705,574,122,7215,False,7,0,41,27475,31896,38601,363
False,1443,2,0,0,18,20,30,57708,42661,557,109,7215,False,0,0,34,24251,27588,42889,375
False,1666,4,1,0,33,50,48,99329,55542,558,235,8330,False,2,0,69,26357,30681,45173,315
True,1666,10,3,1,48,59,33,110424,64212,521,128,8330,False,6,0,43,28757,33565,51524,372
False,2308,5,0,2,40,67,59,179790,74893,767,195,11540,False,4,0,84,23661,28618,36207,375
True,2308,11,4,0,59,73,40,176454,82164,799,231,11540,False,5,0,65,24576,26793,42075,379
True,1831,11,4,1,47,54,30,129933,65998,529,95,9155,False,5,0,49,26663,29435,42087,350
False,1831,1,0,0,30,43,47,88604,51862,545,306,9155,False,2,0,52,24245,26595,40364,322
True,2570,10,3,0,45,80,38,223057,85481,906,310,12850,False,7,0,81,25765,26947,42728,406
False,2570,8,4,1,38,53,45,189738,82800,945,212,12850,False,5,0,105,23267,24036,39855,383
True,2044,7,5,1,34,57,44,150744,67474,702,182,10220,False,4,0,69,22853,31045,42432,340
False,2044,7,0,1,44,62,34,127818,65677,580,178,10220,False,5,0,67,24511,30319,45145,339
False,2251,4,4,0,38,42,34,149715,69908,800,263,11255,False,7,0,82,21989,27185,38495,361
True,2251,9,1,2,34,42,38,131527,74922,839,91,11255,False,5,0,78,22775,24557,39951,378
True,1952,8,1,0,43,64,34,132109,64995,658,147,9760,False,3,0,65,24553,28998,46392,381
False,1952,4,3,0,34,36,44,120145,60084,676,150,9760,False,5,0,76,24718,32812,44394,377
True,1978,10,3,1,38,43,34,125937,68079,684,84,9890,False,7,0,54,24569,27342,40283,417
False,1978,5,1,0,34,52,38,129140,65152,711,179,9890,False,2,0,76,25145,27049,39556,408
True,1226,6,3,0,24,29,5,59366,42849,536,50,6130,False,3,0,41,27022,25427,27189,475
False,1226,3,0,0,5,4,24,28151,33717,451,46,6130,False,2,0,35,20496,13752,36044,367
False,1618,1,1,0,17,18,27,69824,42703,515,68,8090,False,3,0,47,20717,22148,32456,334
True,1618,10,1,0,26,49,17,81391,53221,571,84,8090,False,4,0,49,23813,24332,32027,347
False,2163,3,1,0,24,45,32,132978,60778,737,212,10815,False,6,0,73,23050,22139,36759,396
True,2163,11,4,2,32,47,24,182315,69841,732,207,10815,False,4,0,69,22936,26209,38455,384
False,2445,6,1,0,36,53,49,161265,72708,782,184,12225,False,4,0,94,23874,29754,46164,390
True,2445,10,5,2,48,70,36,228787,84120,826,196,12225,False,7,0,61,23910,27800,40487,374
True,2454,8,2,1,47,56,48,174240,83285,925,166,12270,False,7,0,96,25547,27169,51263,434
False,2454,4,4,1,48,58,47,222582,80998,932,230,12270,False,4,0,82,25416,32174,42798,401
True,1361,7,3,1,33,31,10,78726,49817,550,77,6805,False,3,0,43,25701,27619,44881,419
False,1361,0,0,0,9,6,33,61538,35015,504,94,6805,False,4,0,47,21059,29962,38164,376
False,2279,6,0,0,24,27,43,119949,65711,845,225,11395,False,2,0,69,25358,26077,34433,441
True,2279,9,6,2,43,74,24,144972,78005,716,99,11395,False,8,0,71,22688,19762,39313,381
True,1332,11,2,1,26,30,4,71519,48990,499,100,6660,False,4,0,47,28698,34807,23039,411
False,1332,1,0,0,4,4,28,26127,32944,493,42,6660,False,2,0,43,19731,15390,46087,338
True,1403,10,2,0,30,46,10,67014,49784,526,101,7015,False,2,0,48,25773,26133,35794,390
False,1403,1,1,0,10,11,30,48267,38512,531,88,7015,False,5,0,35,21600,21401,43150,419
False,2225,9,1,0,35,47,49,134453,73735,756,119,11125,False,4,0,69,23167,23336,39380,378
True,2225,10,3,2,49,69,35,170359,80164,858,169,11125,False,4,0,79,23742,26383,29400,423
False,1675,4,0,0,17,23,26,66480,48440,615,123,8375,False,3,0,41,23040,18934,35224,434
True,1675,9,4,1,26,46,17,93996,56180,618,133,8375,False,4,0,43,22793,21481,31510,426
True,1728,10,2,1,37,49,35,101673,61558,597,117,8640,False,6,0,56,25150,31622,47312,357
False,1728,4,1,0,34,40,37,92393,52585,483,98,8640,False,2,0,81,25364,32876,44277,297
False,919,0,1,0,7,6,22,25377,23494,322,38,4595,False,1,0,19,22074,24006,47229,372
True,919,1,0,0,22,23,7,41267,31400,387,91,4595,False,2,0,25,28195,36994,38547,410
True,1576,4,3,0,32,31,22,75455,51051,565,110,7880,False,3,0,55,25491,28594,42392,371
False,1576,5,0,0,22,24,32,71432,50154,620,125,7880,False,4,0,46,23654,24464,42426,408
False,1938,3,3,0,23,41,45,104924,57384,683,179,9690,False,2,0,54,25496,29082,36233,393
True,1938,9,2,2,45,63,24,117955,72933,705,129,9690,False,7,0,60,26087,23435,44997,403
False,1255,0,0,0,12,13,24,50189,33308,430,76,6275,False,3,0,41,23386,28724,38958,370
True,1255,5,3,0,23,24,12,59285,43103,509,90,6275,False,2,0,29,25751,29143,44234,434
True,2092,10,4,1,28,47,22,113346,73144,881,92,10460,False,6,0,70,22731,18215,37687,461
False,2092,3,1,0,22,43,28,104536,61762,871,165,10460,False,4,0,63,22001,20224,33534,390
False,2195,4,2,0,22,20,34,107897,63454,883,147,10975,False,1,0,75,20979,20294,38031,369
True,2195,11,4,2,34,46,22,144097,74446,799,135,10975,False,7,0,69,24672,24691,37162,377
True,1806,10,3,1,35,51,14,92143,63852,716,89,9030,False,6,0,50,24562,22131,32105,429
False,1806,2,1,0,14,21,35,71063,49421,637,98,9030,False,3,0,58,23695,21728,37327,392
False,2147,5,3,0,17,18,29,113224,62146,837,126,10735,False,8,0,56,24199,21608,31421,465
True,2147,10,3,2,29,48,17,118245,66442,749,213,10735,False,3,0,66,19984,16661,37642,416
False,1828,2,3,0,23,43,41,96044,55695,600,106,9140,False,3,0,94,25640,21812,34896,423
True,1828,10,1,2,41,53,23,117422,66384,674,144,9140,False,5,0,64,25185,21481,35044,415
True,1777,8,2,2,48,59,33,125932,64548,581,160,8885,False,2,0,55,26199,33144,43085,368
False,1777,3,2,0,33,27,48,97022,55596,627,126,8885,False,5,0,61,24997,27221,45460,387
False,1686,3,1,0,20,25,25,89397,49553,646,128,8430,False,3,0,43,22717,23639,38439,376
True,1686,11,3,1,25,27,20,107434,59562,712,109,8430,False,5,0,52,24267,23832,41339,442
True,2184,9,4,2,48,75,27,150055,76173,757,183,10920,False,6,0,59,21656,22124,38397,358
False,2184,7,1,0,27,42,48,127224,65294,736,128,10920,False,4,0,66,25358,30462,33715,393
False,2007,3,1,0,30,38,45,114327,60864,695,143,10035,False,3,0,74,25911,28371,39796,383
True,2007,11,3,1,45,58,30,141820,71410,754,137,10035,False,6,0,55,24055,27529,44475,364
False,1252,1,0,0,9,9,37,44403,32137,382,83,6260,False,2,0,29,20372,24370,49771,350
True,1252,7,3,0,36,45,9,73276,46172,467,78,6260,False,4,0,48,28786,38414,41315,424
False,1721,2,0,0,22,30,42,91589,51268,628,102,8605,False,3,0,58,24000,28328,46030,383
True,1721,9,4,0,42,60,22,109104,62027,677,92,8605,False,4,0,45,26304,31299,42758,385
False,2316,3,1,0,22,40,52,133503,64626,783,160,11580,False,5,0,66,23458,23233,33940,415
True,2316,10,4,0,51,68,22,141101,76189,815,181,11580,False,5,0,67,21440,19980,34962,371
False,2164,6,2,0,35,52,38,142754,67502,762,201,10820,False,7,0,75,24341,29485,36334,364
True,2164,9,4,2,38,61,35,142903,72553,740,227,10820,False,3,0,72,22581,21324,40175,347
True,2306,11,5,0,54,81,53,192274,83906,708,137,11530,False,8,0,105,24073,29164,44434,358
False,2306,5,1,1,53,69,54,162105,76601,697,220,11530,False,2,0,85,25398,29310,43334,331
True,1888,9,4,1,37,62,19,124016,60905,616,171,9440,False,5,0,65,21941,24639,39789,364
False,1888,4,0,1,19,41,37,109906,55045,611,194,9440,False,3,0,67,23685,27905,39029,396
False,1675,2,1,0,17,11,36,84590,46664,581,131,8375,False,3,0,34,21127,23150,40534,358
True,1675,11,3,1,36,52,18,108834,61060,645,135,8375,False,2,0,38,27126,28046,41879,393
False,1766,3,2,0,15,21,31,90759,50511,687,98,8830,False,1,0,48,20533,18342,39241,366
True,1766,11,2,1,30,44,15,105318,60032,635,91,8830,False,6,0,48,26302,25399,34997,430
True,1476,11,2,1,38,55,14,99458,52975,541,180,7380,False,5,0,34,24435,29035,39998,370
False,1476,0,0,0,14,18,38,63329,37866,480,217,7380,False,1,0,37,21773,24415,42550,348
True,3028,10,4,1,34,48,52,248136,89517,1121,275,15140,False,3,0,115,20732,19061,35781,382
False,3028,7,3,1,51,82,34,221285,95793,1026,224,15140,False,12,0,99,24665,23398,37276,434
True,1817,7,4,1,31,41,20,103863,59435,639,113,9085,False,5,0,60,23159,22166,40009,402
False,1817,2,0,0,20,21,31,104547,48469,609,149,9085,False,3,0,47,22840,26947,34956,352
False,2120,3,2,0,26,38,48,124302,62717,784,138,10600,False,5,0,68,20179,19057,31585,365
True,2120,11,3,1,47,57,26,136760,73298,775,113,10600,False,4,0,59,23501,20596,33271,419
False,1741,4,1,0,25,24,30,100220,52240,602,134,8705,False,6,0,58,24946,33391,37371,383
True,1741,8,2,1,30,43,25,79194,58602,670,113,8705,False,2,0,53,23114,22115,44992,404
False,1677,1,1,0,20,28,41,83956,48718,645,102,8385,False,1,0,44,23700,27881,36570,403
True,1677,7,3,0,41,55,20,95243,60837,642,171,8385,False,7,0,44,24168,22546,41394,420
False,2734,8,5,2,60,113,56,208032,85881,738,268,13670,False,5,0,89,23290,26607,47438,343
True,2734,9,2,1,56,103,60,264697,88348,805,251,13670,False,5,0,81,25930,32920,35192,356
False,2306,10,1,1,28,54,51,173075,70223,751,231,11530,False,3,0,88,23718,24331,49209,364
True,2306,5,4,1,51,91,29,227038,75037,765,287,11530,False,7,0,87,25327,34232,37808,383
True,1347,6,0,0,25,23,13,68347,44685,513,182,6735,False,2,0,50,24139,27851,41099,354
False,1347,1,2,0,13,13,25,51530,37049,505,72,6735,False,3,0,35,25096,27090,43508,376
False,3151,9,4,1,52,70,63,311238,99658,1070,642,15755,False,8,0,79,26306,29042,42198,416
True,3151,9,4,3,63,107,52,286653,110085,1061,323,15755,False,4,0,103,25062,26461,43866,393
True,1806,10,3,1,40,45,33,108270,65741,684,194,9030,False,4,0,51,25571,31134,52507,346
False,1806,3,1,0,33,39,40,113957,58392,677,187,9030,False,3,0,49,26919,38976,48538,404
True,2588,10,4,1,47,63,48,218775,85921,921,286,12940,False,6,0,69,25345,36558,47365,367
False,2588,10,2,2,48,94,47,218599,83901,822,263,12940,False,5,0,97,24555,35659,49036,365
True,1373,11,2,0,33,34,13,77872,51978,575,105,6865,False,2,0,28,28087,27338,30089,418
False,1373,1,1,0,12,13,33,44790,36259,426,87,6865,False,2,0,44,19654,19014,42158,344
False,1027,0,0,0,7,5,26,25026,24057,270,45,5135,False,0,0,27,17910,16894,47226,276
True,1027,3,2,0,26,33,7,45750,34630,364,94,5135,False,4,0,35,27444,32860,33090,384
False,1989,3,1,0,34,37,38,116577,59835,610,154,9945,False,3,0,58,23028,25477,42544,341
True,1989,9,4,2,38,49,34,142156,67285,602,143,9945,False,5,0,53,23759,28593,39463,379
False,1702,3,0,0,26,30,35,94440,49158,526,117,8510,False,0,0,51,22751,22814,36185,321
True,1702,10,4,1,35,42,26,104433,61582,624,232,8510,False,7,0,44,28339,27149,43358,440
True,2108,10,3,1,51,48,29,130512,75692,846,100,10540,False,7,0,87,26911,28827,34290,426
False,2108,2,2,0,28,28,51,108999,62654,792,126,10540,False,3,0,71,22686,24658,40554,392
