match_id,team_id,is_winner,game_duration,tower_kills,dragon_kills,baron_kills,total_kills,total_assists,total_deaths,total_damage_dealt,total_gold_earned,total_minions_killed,total_time_cc_dealt,total_time_played,had_afk_teammates,total_scuttle_crab_kills,total_ward_takedowns,total_wards_placed,gold15,damage_done15,kills15,cs15
NA1_5142917694,100,False,1640,2,2,0,15,25,25,63787,38849,400,129,8200,False,1,0,39,19393,18465,32053,276
NA1_5142917694,200,True,1640,8,2,0,24,40,15,78962,49789,468,201,8200,False,6,0,58,21145,17432,33018,343
NA1_5139033770,100,False,1409,1,1,0,23,28,29,84485,38935,347,143,7045,False,2,0,43,23284,28217,31428,314
NA1_5139033770,200,True,1409,2,2,0,29,48,23,69342,42682,430,117,7045,False,2,0,38,21038,17974,41602,341
NA1_5138992342,100,True,1866,10,3,1,34,50,26,110271,62030,588,119,9330,False,5,0,61,23828,21836,35159,407
NA1_5138992342,200,False,1866,1,1,0,25,53,34,92176,50975,523,79,9330,False,1,0,58,19799,16477,32015,342
NA1_5176619062,100,True,1849,7,4,0,47,61,25,135515,59827,516,161,9245,False,4,0,38,23659,30752,36632,292
NA1_5176619062,200,False,1849,3,1,0,25,31,47,99638,50925,558,142,9245,False,1,0,53,21797,27793,49292,298
NA1_5176611785,100,False,2137,5,3,0,19,22,38,118964,58214,663,136,10685,False,7,0,55,21588,26450,40805,365
NA1_5176611785,200,True,2137,8,2,0,38,55,19,153362,64330,655,108,10685,False,2,0,53,20789,29223,43681,339
NA1_5176601999,100,False,2094,4,3,0,36,70,45,139605,63960,610,265,10470,False,1,0,61,23002,21336,36467,283
NA1_5176601999,200,True,2094,11,2,1,45,46,37,131081,73478,623,140,10470,False,8,0,60,27293,24642,42130,384
NA1_5176585989,100,False,3830,8,4,0,57,67,62,269674,108070,1156,272,19150,False,4,0,93,23581,26409,32784,321
NA1_5176585989,200,True,3830,11,4,4,62,88,57,334039,122254,1200,274,19150,False,10,0,104,19838,22815,40113,287
NA1_5176572637,100,False,1627,1,0,0,15,18,42,80729,41122,409,151,8135,False,4,0,42,19651,23535,41985,296
NA1_5176572637,200,True,1627,9,4,0,42,43,15,91913,53706,509,114,8135,False,4,0,39,25381,26977,38343,350
NA1_5132409098,100,False,1571,0,0,0,13,10,53,54947,38241,491,33,7855,False,3,0,37,19780,20918,38197,243
NA1_5132409098,200,True,1571,11,3,1,49,35,13,98396,56986,469,155,7855,False,2,0,48,26187,29474,45477,371
NA1_5132387708,100,True,2067,10,4,0,58,65,31,160939,75160,735,178,10335,False,5,0,61,22354,25595,41549,270
NA1_5132387708,200,False,2067,9,0,0,31,20,59,121951,61310,661,190,10335,False,2,0,62,25739,29468,46396,349
NA1_5121450871,100,True,1585,6,3,1,34,54,27,114039,50528,413,137,7925,False,1,0,47,24133,34155,38682,338
NA1_5121450871,200,False,1585,2,1,0,27,30,34,71179,45474,418,145,7925,False,4,0,38,24698,23806,50185,314
NA1_5121400731,100,False,2562,7,2,2,49,72,53,212327,86302,832,179,12810,False,5,0,65,22736,25700,37699,327
NA1_5121400731,200,True,2562,10,4,0,53,60,49,200371,85168,826,308,12810,False,6,0,89,21694,22232,36645,338
NA1_5121376687,100,True,1192,5,3,0,33,30,17,63345,41413,324,178,5960,False,3,0,21,26516,33280,55240,324
NA1_5121376687,200,False,1192,1,0,0,17,22,33,51867,32147,213,112,5960,False,2,0,21,22169,32251,45487,225
NA1_5170558229,100,False,1572,1,2,0,5,7,19,29190,37358,555,55,7860,False,4,0,43,20755,13558,29573,364
NA1_5170558229,200,True,1572,4,2,1,19,32,5,60814,46361,530,189,7860,False,3,0,60,21837,20845,30094,363
NA1_5170512801,100,True,2253,11,1,0,44,49,51,147971,77261,776,170,11265,False,1,0,62,24750,23820,46004,364
NA1_5170512801,200,False,2253,9,3,1,51,52,44,190476,75701,722,174,11265,False,8,0,61,23404,26062,37821,343
NA1_5167431895,100,True,2864,9,4,0,53,59,45,181030,84545,876,174,14320,False,5,0,106,22951,22050,39186,348
NA1_5167431895,200,False,2864,8,2,1,45,55,53,182607,83660,779,268,14320,False,8,0,83,23258,25978,35943,317
NA1_5167385295,100,False,2387,5,0,0,35,57,46,173458,70408,701,195,11935,False,7,0,73,21185,21423,32862,354
NA1_5167385295,200,True,2387,11,5,2,46,85,35,183824,78224,674,125,11935,False,4,0,70,20521,18237,34668,328
NA1_5165194146,100,False,1917,2,1,0,23,32,45,98122,50922,566,122,9585,False,0,0,45,22382,18876,37647,372
NA1_5165194146,200,True,1917,11,4,1,45,79,23,150495,65656,488,125,9585,False,10,0,55,21455,23828,33913,340
NA1_5176898708,100,False,2289,7,4,1,28,25,47,112791,67322,712,187,11445,False,3,0,39,19925,24725,52425,251
NA1_5176898708,200,True,2289,10,1,0,46,48,28,172503,69656,623,262,11445,False,6,0,70,26544,36435,38216,291
NA1_5176861121,100,True,936,1,2,0,14,5,6,26311,27431,345,30,4680,False,3,0,18,24886,22245,42443,398
NA1_5176861121,200,False,936,0,0,0,6,2,14,25960,21514,272,53,4680,False,1,0,26,19873,23025,35087,304
NA1_5176832206,100,True,1579,6,0,0,35,40,30,114996,49660,452,122,7895,False,2,0,43,23689,24619,43330,342
NA1_5176832206,200,False,1579,4,4,0,30,21,35,84287,43252,401,216,7895,False,4,0,22,21678,25143,39354,284
NA1_5176415668,100,True,1073,5,1,0,28,14,15,48026,37682,388,70,5365,False,2,0,23,26482,32503,42845,367
NA1_5176415668,200,False,1073,0,0,0,13,9,28,34321,25289,233,61,5365,False,2,0,13,19679,22136,41919,223
NA1_5176356549,100,False,1406,4,0,0,14,13,32,46535,37091,384,69,7030,False,1,0,28,21967,21191,32274,274
NA1_5176356549,200,True,1406,6,3,0,32,32,14,64988,45140,449,84,7030,False,5,0,29,22097,18686,32690,332
NA1_5176831227,100,True,1935,10,3,0,43,40,27,126912,61154,576,156,9675,False,2,0,55,22778,26181,35341,350
NA1_5176831227,200,False,1935,3,1,0,27,42,43,125141,53679,626,181,9675,False,3,0,63,18934,22289,40279,331
NA1_5176810418,100,False,1372,1,0,0,10,8,29,57579,31920,344,206,6860,False,2,0,35,19373,26354,36516,263
NA1_5176810418,200,True,1372,8,3,1,29,18,10,65991,44868,442,154,6860,False,3,0,36,25557,27344,44146,346
NA1_5176752576,100,True,2071,10,1,2,47,55,31,136826,66083,538,226,10355,False,4,0,62,21102,26580,28423,273
NA1_5176752576,200,False,2071,4,3,0,31,20,47,89705,58852,584,123,10355,False,1,0,48,21310,17483,39027,288
NA1_5176728162,100,False,2105,5,2,0,35,29,55,130806,62186,610,336,10525,False,0,0,55,22881,29974,37713,289
NA1_5176728162,200,True,2105,9,3,1,55,69,35,150786,70512,532,287,10525,False,8,0,50,25153,26181,42907,317
NA1_5176046397,100,False,2108,4,0,0,36,48,49,162825,62649,664,397,10540,False,1,0,37,21901,29987,48451,310
NA1_5176046397,200,True,2108,11,5,1,48,68,36,171642,68106,531,359,10540,False,8,0,28,22189,31300,48644,289
NA1_5177230127,100,False,2387,5,1,1,37,45,60,158862,69228,653,138,11935,False,3,0,61,21002,24116,37352,278
NA1_5177230127,200,True,2387,10,5,0,60,84,38,205142,81679,721,308,11935,False,6,0,77,26269,28233,39620,371
NA1_5176548479,100,False,1848,1,0,0,20,24,49,106049,50566,601,102,9240,False,2,0,38,20375,30859,42759,316
NA1_5176548479,200,True,1848,11,4,0,47,42,20,127455,64003,574,142,9240,False,5,0,37,24004,28989,46341,344
NA1_5175407193,100,True,2319,10,5,0,42,52,36,145490,73317,773,186,11595,False,7,0,59,21657,25724,38968,331
NA1_5175407193,200,False,2319,5,1,0,36,40,42,125404,66920,771,134,11595,False,4,0,73,23520,26452,39940,352
NA1_5141890655,100,True,2190,11,4,0,38,59,33,170626,68789,688,355,10950,False,6,0,76,23158,28310,43838,356
NA1_5141890655,200,False,2190,3,1,1,33,43,39,157726,60381,591,211,10950,False,2,0,49,22324,26836,42152,333
NA1_5141874515,100,False,1327,1,2,0,20,25,45,60576,37052,265,109,6635,False,2,0,33,22035,23629,50429,257
NA1_5141874515,200,True,1327,8,1,0,45,55,21,99618,48300,381,105,6635,False,4,0,31,26344,37053,40226,338
NA1_5176471720,100,True,2055,9,4,1,36,34,34,102188,62233,507,113,10275,False,4,0,67,21250,24327,43829,236
NA1_5176471720,200,False,2055,6,1,0,34,33,36,123470,59656,604,121,10275,False,6,0,66,25150,32439,36867,308
NA1_5176352255,100,True,1702,8,2,0,35,40,35,78385,53439,446,57,8510,False,4,0,69,23776,21474,39717,294
NA1_5176352255,200,False,1702,3,2,0,35,46,35,75904,50391,470,169,8510,False,4,0,51,24048,26945,36552,330
NA1_5176340332,100,True,108,0,0,0,0,0,0,274,2531,1,0,540,True,0,0,3,0,0,0,0
NA1_5176340332,200,False,108,0,0,0,0,0,0,632,2505,0,0,540,True,0,0,3,0,0,0,0
NA1_5174427588,100,True,1219,5,1,0,28,22,20,62993,39308,396,118,6095,False,4,0,32,23724,29257,37204,318
NA1_5174427588,200,False,1219,1,1,0,20,15,28,42189,33420,343,57,6095,False,2,0,25,22110,23794,41546,293
NA1_5173729403,100,True,1146,4,0,0,25,26,5,45672,36414,422,123,5730,False,2,0,30,23829,22278,31493,374
NA1_5173729403,200,False,1146,0,2,0,4,4,25,32152,25271,297,98,5730,False,2,0,27,18730,14660,36827,340
NA1_5160943090,100,False,2425,6,1,1,59,87,65,186180,76391,630,290,12125,False,6,0,55,25409,32485,45639,299
NA1_5160943090,200,True,2425,9,4,0,65,107,59,222424,74986,559,224,12125,False,5,0,76,24141,34715,45292,271
NA1_5160750440,100,True,823,2,0,0,11,8,6,19810,24369,221,26,4115,False,2,0,21,24369,19810,36533,297
NA1_5160750440,200,False,823,0,0,0,6,2,11,22745,20011,209,25,4115,False,1,0,12,20011,22745,33258,297
NA1_5160522754,100,True,1246,6,3,0,31,32,6,65679,40942,359,98,6230,False,4,0,35,24902,29600,32902,308
NA1_5160522754,200,False,1246,0,0,0,6,8,31,35685,27988,335,94,6230,False,1,0,21,19008,17488,41300,312
NA1_5159659374,100,True,1498,5,3,0,28,40,14,69880,45195,449,78,7490,False,4,0,41,22420,21957,35611,325
NA1_5159659374,200,False,1498,2,1,0,14,6,28,58011,35203,388,118,7490,False,3,0,28,18553,20234,32984,266
NA1_5159641450,100,True,992,3,2,0,15,17,4,36482,31868,366,42,4960,False,3,0,29,26480,27952,33021,386
NA1_5159641450,200,False,992,0,0,0,4,2,15,24618,24255,386,63,4960,False,2,0,23,20196,16560,39284,364
NA1_5151613357,100,True,2198,10,3,2,38,56,19,120136,74165,757,274,10990,False,10,0,77,24538,18267,31939,411
NA1_5151613357,200,False,2198,2,2,0,19,30,39,94680,62106,853,169,10990,False,1,0,47,22318,18910,33087,392
NA1_5151577790,100,False,1800,3,2,0,19,28,34,61704,50354,618,55,9000,False,4,0,43,19674,17407,39172,310
NA1_5151577790,200,True,1800,11,2,0,34,26,19,116638,61597,646,145,9000,False,4,0,31,27190,30426,30644,444
NA1_5148768433,100,True,1418,11,2,1,45,59,15,99094,55425,461,102,7090,False,6,0,26,27484,26592,34653,334
NA1_5148768433,200,False,1418,1,1,0,15,10,45,56915,35262,393,60,7090,False,0,0,23,20540,21122,44762,313
NA1_5148742910,100,False,1456,2,1,0,27,32,31,73468,42331,461,73,7280,False,2,0,27,23647,25335,33962,364
NA1_5148742910,200,True,1456,7,2,0,31,24,27,73772,51858,557,192,7280,False,4,0,27,23351,20252,42519,401
NA1_5148696261,100,False,2319,8,2,1,43,44,65,144644,71777,667,212,11595,False,1,0,68,21286,20687,40655,298
NA1_5148696261,200,True,2319,9,4,1,65,44,44,196849,78533,732,112,11595,False,6,0,41,25042,30828,40203,354
NA1_5176451908,100,True,2558,9,4,1,45,71,35,157841,75788,720,119,12790,False,2,0,66,19096,17849,36259,318
NA1_5176451908,200,False,2558,10,2,0,35,43,45,171008,70205,713,155,12790,False,2,0,54,20758,21629,29106,320
NA1_5176426149,100,True,916,3,1,0,24,19,2,42601,29682,271,53,4580,False,3,0,15,27130,37080,38606,344
NA1_5176426149,200,False,916,0,0,0,2,1,25,19303,16614,163,30,4580,False,0,0,15,15498,17716,47628,178
NA1_5176381037,100,False,2327,7,2,0,42,54,48,166823,70342,610,80,11635,False,4,0,72,23240,29083,42814,315
NA1_5176381037,200,True,2327,11,4,1,48,44,42,182799,80405,824,302,11635,False,3,0,66,23769,23445,41475,384
NA1_5176349457,100,True,1217,4,1,0,21,13,9,45555,38111,441,85,6085,False,3,0,27,23064,22408,34010,392
NA1_5176349457,200,False,1217,1,1,0,9,11,21,36477,28260,325,51,6085,False,3,0,44,20010,22364,37169,308
NA1_5176327868,100,False,933,0,0,0,5,3,24,26692,22018,271,59,4665,False,0,0,15,20325,21068,49305,311
NA1_5176327868,200,True,933,0,2,0,23,18,5,42560,29184,283,83,4665,False,3,0,20,25915,34713,38996,343
NA1_5126978219,100,False,1587,4,2,0,26,18,37,84945,47700,484,260,7935,False,1,0,45,23347,26052,45670,329
NA1_5126978219,200,True,1587,10,2,1,37,52,26,115751,57801,533,88,7935,False,5,0,59,25349,31323,43456,363
NA1_5126957562,100,True,577,0,1,0,5,2,1,10059,15058,163,18,2885,False,1,0,14,0,0,0,0
NA1_5126957562,200,False,577,0,0,0,1,0,5,7383,12907,205,15,2885,False,1,0,10,0,0,0,0
NA1_5126072634,100,False,1516,2,0,0,18,22,24,68276,41294,431,116,7580,False,4,0,38,22888,21870,35483,343
NA1_5126072634,200,True,1516,6,3,1,24,36,18,75703,48301,462,214,7580,False,4,0,40,22645,22290,37198,344
NA1_5126074755,100,True,332,0,0,0,3,1,1,4729,8673,99,14,1660,False,0,0,8,0,0,0,0
NA1_5126074755,200,False,332,0,0,0,1,1,3,4895,7626,83,19,1660,False,2,0,4,0,0,0,0
NA1_5124873616,100,True,2021,11,3,1,46,59,28,138619,67655,549,178,10105,False,6,0,52,24890,24915,39847,363
NA1_5124873616,200,False,2021,5,1,0,28,57,46,134726,60114,643,224,10105,False,2,0,42,20834,23158,33629,313
NA1_5125708583,100,True,2203,9,3,2,48,77,21,141998,69009,534,210,11015,False,2,0,68,23115,24966,33998,302
NA1_5125708583,200,False,2203,2,2,0,21,28,49,122589,57774,622,169,11015,False,6,0,64,22332,23214,38126,360
NA1_5123416306,100,False,2041,2,3,0,26,34,43,83154,57526,639,187,10205,False,3,0,59,24456,27137,42345,357
NA1_5123416306,200,True,2041,11,2,1,43,75,26,156477,71630,692,223,10205,False,5,0,58,24126,28569,39371,379
NA1_5123385355,100,False,1803,3,2,0,24,34,39,79999,51908,528,188,9015,False,2,0,50,22709,25134,40179,327
NA1_5123385355,200,True,1803,9,2,1,39,56,24,111051,57335,496,165,9015,False,4,0,53,23514,26680,38663,341
NA1_5123356007,100,True,1911,11,4,1,43,65,28,133633,67436,619,122,9555,False,3,0,62,24238,21041,23763,397
NA1_5123356007,200,False,1911,3,1,0,28,67,44,94761,56576,627,141,9555,False,4,0,46,20080,11733,33319,394
NA1_5123330215,100,True,1932,9,2,1,35,51,33,122830,65515,691,135,9660,False,2,0,67,23509,27175,42205,395
NA1_5123330215,200,False,1932,3,2,0,33,38,35,119723,56894,616,128,9660,False,5,0,68,22382,25609,40177,358
NA1_5176944980,100,True,1564,11,3,0,21,31,13,78392,47731,528,142,7820,False,4,0,39,20430,18872,28518,366
NA1_5176944980,200,False,1564,1,0,0,13,25,21,48992,36232,376,106,7820,False,2,0,32,20919,21607,33427,302
NA1_5176696563,100,False,2081,4,2,0,41,61,43,98312,62494,536,93,10405,False,2,0,31,23333,25124,49508,245
NA1_5176696563,200,True,2081,10,4,1,43,54,42,162686,67772,554,171,10405,False,7,0,60,24939,39849,39967,337
NA1_5176583086,100,False,2796,11,4,1,41,48,48,160505,79836,745,249,13980,False,4,0,66,23775,24162,30627,350
NA1_5176583086,200,True,2796,11,2,2,48,85,41,173949,89223,767,257,13980,False,5,0,54,18530,16725,35599,290
NA1_5175708575,100,False,1561,1,0,0,16,21,30,63713,39838,465,67,7805,False,2,0,36,20615,25344,46921,307
NA1_5175708575,200,True,1561,10,4,1,30,48,17,80917,50114,378,124,7805,False,4,0,33,23827,29646,41194,295
NA1_5175104521,100,False,2330,7,2,0,24,33,43,125054,65522,754,196,11650,False,2,0,56,20847,24405,37591,318
NA1_5175104521,200,True,2330,10,4,2,43,57,24,135935,73851,698,149,11650,False,6,0,51,21841,23879,41073,353
NA1_5175029854,100,False,2629,8,2,0,48,54,57,219099,82975,884,188,13145,False,4,0,59,21505,29818,45053,307
NA1_5175029854,200,True,2629,11,5,2,57,56,48,242319,90499,853,236,13145,False,9,0,49,23719,30608,44520,356
NA1_5174728444,100,False,2245,9,0,0,28,25,54,134343,66209,717,115,11225,False,4,0,49,21348,20086,36743,348
NA1_5174728444,200,True,2245,9,5,0,54,51,30,143981,74433,763,304,11225,False,4,0,73,23712,19109,35169,386
NA1_5174327153,100,True,2176,10,4,1,51,94,37,174810,70212,577,242,10880,False,9,0,66,22874,25464,39275,338
NA1_5174327153,200,False,2176,3,1,0,37,62,51,144193,62847,616,221,10880,False,1,0,67,22544,25199,39052,320
NA1_5165695640,100,True,1903,9,1,0,58,60,38,145991,65777,546,85,9515,False,5,0,38,24562,25972,41935,289
NA1_5165695640,200,False,1903,8,4,0,37,31,58,110524,60471,568,80,9515,False,3,0,38,26902,30549,44079,349
NA1_5165674732,100,True,725,1,1,0,5,3,2,14254,20443,263,35,3625,False,2,0,13,0,0,0,0
NA1_5165674732,200,False,725,0,0,0,2,0,5,13489,16750,218,21,3625,False,1,0,7,0,0,0,0
NA1_5176759882,100,True,1622,9,0,1,30,36,30,76087,55574,507,92,8110,False,5,0,46,25645,25846,42593,332
NA1_5176759882,200,False,1622,4,3,0,30,27,30,85107,47996,450,153,8110,False,2,0,44,22874,25507,37904,281
NA1_5169760887,100,True,2092,10,2,1,55,74,39,193617,71116,587,178,10460,False,6,0,79,24974,32099,43075,344
NA1_5169760887,200,False,2092,3,3,1,38,42,55,140267,64800,616,179,10460,False,4,0,62,23005,26398,52110,336
NA1_5149276327,100,True,1426,6,3,0,25,46,13,66529,43082,428,91,7130,False,1,0,37,20769,23018,38251,341
NA1_5149276327,200,False,1426,2,0,0,13,9,25,54812,37501,446,96,7130,False,4,0,34,23969,23474,36207,336
NA1_5143316031,100,True,2058,10,5,1,45,37,37,157160,70319,679,220,10290,False,4,0,62,25058,31940,36195,367
NA1_5143316031,200,False,2058,4,0,0,36,34,45,116935,60623,595,166,10290,False,6,0,45,21133,18528,42654,325
NA1_5134726461,100,True,3070,9,2,1,54,74,54,241176,90029,758,297,15350,False,8,0,104,21105,19965,40124,365
NA1_5134726461,200,False,3070,5,5,1,54,63,54,227756,92317,926,228,15350,False,6,0,78,24632,24737,35529,361
NA1_5167138079,100,False,1888,4,2,0,27,26,29,90218,53325,616,183,9440,False,3,0,46,23536,25048,31384,360
NA1_5167138079,200,True,1888,11,2,1,29,32,28,111263,62351,654,109,9440,False,4,0,45,20930,21207,37974,373
NA1_5127408795,100,False,1492,0,1,0,22,28,42,71913,40933,426,149,7460,False,3,0,33,21137,22580,47209,292
NA1_5127408795,200,True,1492,11,2,1,41,49,23,98220,55628,425,164,7460,False,3,0,37,27168,34607,43911,357
NA1_5123368805,100,False,2213,7,4,1,30,53,40,108131,66632,601,140,11065,False,5,0,82,22687,24551,37571,345
NA1_5123368805,200,True,2213,8,2,1,40,70,30,152808,70198,695,210,11065,False,5,0,70,21657,20292,35673,383
NA1_5123333878,100,False,2231,9,2,1,44,48,60,181345,74038,675,238,11155,False,6,0,53,26805,32125,52137,341
NA1_5123333878,200,True,2231,9,3,1,60,103,45,202892,78794,628,215,11155,False,2,0,60,25946,33569,44553,329
NA1_5122957046,100,False,2318,9,2,1,27,38,31,97058,68044,763,102,11590,False,6,0,88,22762,20488,30601,372
NA1_5122957046,200,True,2318,6,3,0,31,49,27,141802,67496,713,247,11590,False,4,0,71,20957,20836,33017,336
NA1_5155288849,100,False,2574,6,3,0,49,83,46,182982,78028,707,264,12870,False,9,0,69,24815,24061,28224,366
NA1_5155288849,200,True,2574,9,4,2,46,92,49,194946,83306,834,194,12870,False,2,0,98,18946,14018,37111,343
NA1_5155235276,100,False,1572,2,1,0,22,30,49,79544,44362,435,82,7860,False,2,0,34,22646,26214,50487,297
NA1_5155235276,200,True,1572,10,3,0,49,59,22,113448,56405,461,135,7860,False,5,0,48,27618,39015,43676,321
NA1_5154049233,100,False,1473,0,1,0,17,17,33,59240,37639,417,87,7365,False,4,0,43,22667,27340,40246,339
NA1_5154049233,200,True,1473,3,2,1,33,40,17,70932,47691,481,89,7365,False,2,0,50,24887,28270,40709,353
NA1_5154034848,100,True,2099,9,4,0,32,47,40,140351,62240,598,254,10495,False,4,0,56,20791,21535,40946,352
NA1_5154034848,200,False,2099,6,1,1,39,48,32,156998,62547,620,142,10495,False,4,0,54,22121,25013,32719,337
NA1_5150066148,100,True,1972,10,2,0,43,36,34,136679,66120,671,110,9860,False,3,0,62,22833,29022,35465,306
NA1_5150066148,200,False,1972,8,2,0,34,31,43,119489,64735,710,121,9860,False,6,0,55,25569,23217,47914,383
NA1_5166749231,100,True,133,0,0,0,0,0,0,523,2981,14,0,665,True,0,0,2,0,0,0,0
NA1_5166749231,200,False,133,0,0,0,0,0,0,138,2893,3,0,665,True,0,0,3,0,0,0,0
NA1_5160302529,100,True,1985,11,4,1,32,41,14,96300,60807,581,176,9925,False,4,0,60,22439,23290,37849,324
NA1_5160302529,200,False,1985,4,0,0,14,26,32,91298,50193,560,169,9925,False,5,0,69,20584,24311,37272,332
NA1_5160229974,100,False,2195,3,2,0,28,47,52,140513,60248,633,130,10975,False,4,0,68,21408,27761,47838,308
NA1_5160229974,200,True,2195,8,4,1,52,71,28,172888,74177,591,235,10975,False,6,0,70,24604,29020,41918,311
NA1_5156507315,100,True,2765,11,4,1,62,78,49,164629,88220,752,97,13825,False,3,0,88,24170,25942,43358,237
NA1_5156507315,200,False,2765,8,3,1,49,57,63,197004,89518,912,222,13825,False,8,0,79,24544,35500,40951,340
NA1_5156114146,100,False,2103,5,3,0,40,40,40,122781,62521,642,185,10515,False,3,0,61,22790,25368,41374,332
NA1_5156114146,200,True,2103,11,2,1,40,57,40,159747,69023,626,250,10515,False,5,0,60,22611,28110,40444,379
NA1_5176469758,100,True,1606,9,3,0,28,35,17,79700,48785,472,71,8030,False,3,0,34,21122,21364,36506,324
NA1_5176469758,200,False,1606,0,0,0,17,19,29,57897,37752,372,107,8030,False,2,0,21,19548,21982,33880,261
NA1_5176441960,100,True,1561,8,4,0,25,26,9,85848,47548,587,158,7805,False,5,0,43,23179,28332,34460,407
NA1_5176441960,200,False,1561,2,0,1,9,6,25,48460,41215,528,67,7805,False,0,0,46,20263,16595,44000,362
NA1_5174971968,100,True,1265,5,1,0,34,41,12,75176,42775,442,136,6325,False,3,0,19,24856,33777,41605,354
NA1_5174971968,200,False,1265,2,2,0,12,10,34,53634,34428,426,116,6325,False,2,0,31,22444,25500,50094,348
NA1_5174946692,100,True,950,1,2,0,14,11,5,33515,27625,321,71,4750,False,3,0,33,23747,29173,43672,364
NA1_5174946692,200,False,950,1,0,0,5,4,14,28884,23229,262,59,4750,False,1,0,22,20663,25611,42986,320
NA1_5174938256,100,False,938,0,0,0,5,1,12,14223,21093,229,14,4690,False,4,0,10,19672,13815,36850,331
NA1_5174938256,200,True,938,3,2,0,12,5,5,26370,29813,397,50,4690,False,0,0,25,26184,23678,30100,426
NA1_5176395663,100,True,2365,10,4,1,39,56,25,167475,73787,747,199,11825,False,5,0,82,24510,24846,34759,352
NA1_5176395663,200,False,2365,3,2,0,25,53,39,134978,60928,651,609,11825,False,6,0,88,20523,22390,40413,312
NA1_5176339261,100,False,2853,7,1,2,45,71,34,156735,89019,940,255,14265,False,4,0,84,20989,17485,28883,356
NA1_5176339261,200,True,2853,11,6,0,34,35,45,154882,87107,1011,216,14265,False,7,0,60,20050,15182,33574,412
NA1_5175644074,100,False,2053,2,2,0,22,25,39,113715,53319,533,198,10265,False,3,0,60,21261,22129,37312,292
NA1_5175644074,200,True,2053,9,3,2,39,58,22,131066,65582,608,139,10265,False,5,0,86,22304,21895,35970,366
NA1_5172904376,100,False,1749,3,1,0,25,33,28,97425,45447,449,128,8745,False,2,0,53,22475,27618,31367,314
NA1_5172904376,200,True,1749,10,1,1,27,35,25,94789,54106,571,113,8745,False,1,0,67,19918,20585,31009,295
NA1_5171834646,100,True,2553,11,3,1,36,61,33,163280,78320,874,152,12765,False,10,0,82,22990,29869,43194,398
NA1_5171834646,200,False,2553,5,3,0,33,34,36,171588,70381,770,228,12765,False,2,0,84,20648,25560,40480,287
NA1_5170015673,100,False,1768,2,1,0,18,20,38,93917,46556,608,104,8840,False,2,0,54,20849,24847,39886,343
NA1_5170015673,200,True,1768,8,3,0,38,34,18,106963,58912,572,150,8840,False,7,0,52,25742,26074,37310,369
NA1_5169986107,100,False,2055,4,1,0,25,25,39,129210,57653,731,135,10275,False,2,0,63,23539,28564,34928,421
NA1_5169986107,200,True,2055,11,3,2,39,46,25,123769,70925,664,125,10275,False,6,0,59,21877,19366,41506,387
NA1_5169680716,100,True,2354,7,4,0,50,61,23,154106,72959,786,212,11770,False,2,0,86,21878,23546,33967,356
NA1_5169680716,200,False,2354,8,1,1,23,22,50,137373,65418,721,201,11770,False,6,0,53,23104,23271,36916,348
NA1_5169598215,100,True,1939,5,2,1,27,53,27,116375,58411,612,191,9695,False,6,0,46,22343,24429,36809,356
NA1_5169598215,200,False,1939,4,2,0,27,54,27,121047,53872,577,169,9695,False,4,0,71,21907,24495,42395,324
NA1_5168906710,100,False,1777,3,1,0,15,20,29,110467,46926,622,252,8885,False,3,0,59,23821,30659,36437,412
NA1_5168906710,200,True,1777,9,3,0,29,40,15,121021,58796,626,176,8885,False,5,0,52,20271,23998,42707,358
NA1_5176510111,100,False,1762,2,1,0,28,27,45,98639,49254,560,148,8810,False,3,0,44,23834,28412,46423,337
NA1_5176510111,200,True,1762,11,3,1,45,45,28,143560,62948,551,171,8810,False,5,0,31,25617,32940,46616,364
NA1_5176409378,100,True,1691,10,3,1,44,43,18,93704,59799,528,61,8455,False,3,0,44,25558,25489,38792,358
NA1_5176409378,200,False,1691,3,1,0,18,20,44,75692,47004,546,108,8455,False,4,0,35,20081,21453,36350,332
NA1_5168943335,100,False,2167,4,1,0,26,26,45,131115,60227,696,243,10835,False,4,0,64,22394,21005,36020,378
NA1_5168943335,200,True,2167,6,4,1,45,55,26,151868,67233,653,432,10835,False,4,0,55,22536,21169,37218,340
NA1_5168936718,100,True,108,0,0,0,1,1,0,1610,3083,3,2,540,True,0,0,2,0,0,0,0
NA1_5168936718,200,False,108,0,0,0,0,0,1,1232,2547,2,4,540,True,0,0,3,0,0,0,0
NA1_5168918905,100,True,2227,9,4,1,41,49,47,156682,72668,775,141,11135,False,6,0,44,21799,23976,45949,378
NA1_5168918905,200,False,2227,8,2,0,47,61,41,185706,69083,663,143,11135,False,4,0,73,22884,29202,38019,318
NA1_5140542255,100,True,2076,9,5,2,34,42,22,119357,69970,664,114,10380,False,8,0,74,27142,25090,43834,415
NA1_5140542255,200,False,2076,4,0,0,22,46,34,105322,57977,644,124,10380,False,1,0,67,20599,24052,36123,311
NA1_5132005161,100,False,1946,5,1,0,25,28,32,109305,59797,668,109,9730,False,2,0,59,23759,27453,41405,356
NA1_5132005161,200,True,1946,10,3,1,32,52,25,111387,67431,726,158,9730,False,7,0,56,25033,28081,42365,400
NA1_5131985903,100,True,1719,11,4,1,41,25,20,109351,62440,626,124,8595,False,6,0,51,23681,26163,34220,419
